Position_x[pixels]	Position_y[pixels]	Relative_position_x[mm]	Relative_position_y[mm]	Relative_norm_position_x[mm]	Relative_norm_position_y[mm]	Dice_area[pixels^2]	Dice_area[mm^2]	Mean_grayscale_value	Mean_grayscale_value-central_area_of_dice	Mean_grayscale_value-cely_wafer	Mean_"gray"_kvadratic_deviation	Vertical_shape_asymmetry	Vertical_gray_asymmetry	Horizontal_shape_symetry	Area_to_perimeter_ratio	Filters:	Filter_grayscale	Filter_kvadratic_deviation	Filter_vertical_shape_asymmetry	Filter_vertical_color_asymmetry	Filter_horizontal_asymmetry	Filter_area_to_perimeter_ratio	CCT filter	Overall_filter (CCT filter excluded)	CCT_dice_mean	CCT_dice_mean_center	CCT_z_celeho_waferu	CCT_dice_difference	CIE_x	CIE_y	Cislo binu	Rozmery:	Horizontalni rozmer-stred-pixels	Horizontalni rozmer-stred	Horizontalni rozmer-nahore-pixels	Horizontalni rozmer-nahore	Horizontalni rozmer-dolu-pixels	Horizontalni rozmer-dolu	Vertikalni rozmer-stred-pixels	Vertikalni rozmer-stred	Vertikalni rozmer-vlevo-pixels	Vertikalni rozmer-vlevo	Vertikalni rozmer-vpravo-pixels	Vertikalni rozmer-vpravo	Orientace ctverecku
       1490.5321	       893.98895	       24.395676	      -6.7249291	          18	          -4	        4345	      1.94668	       78.000000	       73.050000	       0.0000000	       9.5848949	       3.0000000	       7466.0000	       3.0000000	       16.972656	 	           1	           1	           1	           1	           1	           1	           1	           1	       5803.3111	       5590.6375	       0.0000000	       0.0000000	      0.33033045	      0.34868725	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       57.333335	       1.2135556	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1490.5209	       1053.5523	       24.394942	      -3.3475040	          18	          -2	        4298	      1.92562	       70.166667	       65.170000	       0.0000000	       9.2206959	       3.0000000	       10731.500	       6.0000000	       19.102222	 	           1	           1	           1	           1	           1	           1	           1	           1	       5466.7570	       5252.0784	       0.0000000	       0.0000000	      0.33908212	      0.36222783	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1490.6314	       1133.2335	       24.397032	      -1.6609190	          18	          -1	        4338	      1.94354	       79.500000	       74.320000	       0.0000000	       11.876026	       29.000000	       11166.000	       19.000000	       18.943232	 	           1	           1	           1	           1	           1	           1	           1	           1	       5867.7576	       5645.2023	       0.0000000	       0.0000000	      0.32908177	      0.34675530	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.333336	       1.5733889	       74.666669	       1.5804445	       74.000002	       1.5663334	           0
       1490.4504	       1213.1195	       24.392952	     0.029999604	          18	           0	        4336	      1.94265	       75.333333	       70.240000	       0.0000000	       9.4499365	       11.000000	       7992.0000	       11.000000	       17.003922	 	           1	           1	           1	           1	           1	           1	           1	           1	       5688.7395	       5469.9077	       0.0000000	       0.0000000	      0.33324172	      0.35319157	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       74.333336	       1.5733889	           0
       1490.6695	       1452.5773	       24.396842	       5.0985235	          18	           3	        4336	      1.94265	       67.666667	       62.370000	       0.0000000	       11.213764	       29.000000	       8251.0000	       41.000000	       18.372881	 	           1	           1	           1	           1	           1	           1	           1	           1	       5359.3461	       5131.7782	       0.0000000	       0.0000000	      0.34268553	      0.36780304	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1490.6331	       1532.8411	       24.395822	       6.7974421	          18	           4	        4356	      1.95161	       77.166667	       72.190000	       0.0000000	       8.9547082	       18.000000	       7366.0000	       17.000000	       18.225941	 	           1	           1	           1	           1	           1	           1	           1	           1	       5767.5075	       5553.6882	       0.0000000	       0.0000000	      0.33119910	      0.35003124	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1490.6381	       1612.7827	       24.395679	       8.4895395	          18	           5	        4336	      1.94265	       78.166667	       73.240000	       0.0000000	       9.0211676	       27.000000	       7467.0000	       27.000000	       17.206348	 	           1	           1	           1	           1	           1	           1	           1	           1	       5810.4718	       5598.8008	       0.0000000	       0.0000000	      0.33014109	      0.34839427	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.666669	       1.5804445	       74.000002	       1.5663334	       75.000002	       1.5875000	           0
       1490.5458	       1692.5629	       24.393474	       10.178220	          18	           6	        4306	      1.92921	       81.833333	       74.590000	       0.0000000	       9.9244403	       11.000000	       7504.0000	       11.000000	       19.843317	 	           1	           1	           1	           1	           1	           1	           1	           1	       5968.0078	       5656.8026	       0.0000000	       0.0000000	      0.32882139	      0.34635243	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1490.6966	       1772.3289	       24.396419	       11.866600	          18	           7	        4351	      1.94937	       80.333333	       74.490000	       0.0000000	       11.619448	       37.000000	       7374.0000	       32.000000	       19.511211	 	           1	           1	           1	           1	           1	           1	           1	           1	       5903.5613	       5652.5062	       0.0000000	       0.0000000	      0.32891762	      0.34650132	   1	 	       59.000002	       1.2488334	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1490.7485	       1852.0244	       24.397267	       13.553488	          18	           8	        4381	      1.96281	       82.500000	       76.040000	       0.0000000	       10.701625	       37.000000	       7218.0000	       15.000000	       17.180391	 	           1	           1	           1	           1	           1	           1	           1	           1	       5996.6507	       5719.1010	       0.0000000	       0.0000000	      0.32745232	      0.34423421	   1	 	       58.666668	       1.2417778	       58.666668	       1.2417778	       58.666668	       1.2417778	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1490.7933	       1931.9658	       24.397966	       15.245582	          18	           9	        4392	      1.96774	       77.833333	       72.270000	       0.0000000	       9.9687954	       24.000000	       7892.0000	       4.0000000	       17.223530	 	           1	           1	           1	           1	           1	           1	           1	           1	       5796.1504	       5557.1253	       0.0000000	       0.0000000	      0.33111749	      0.34990496	   1	 	       58.000002	       1.2276667	       58.666668	       1.2417778	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1490.7895	       2011.4895	       24.397638	       16.928833	          18	          10	        4337	      1.94310	       81.833333	       75.770000	       0.0000000	       10.906127	       27.000000	       7766.5000	       15.000000	       17.210318	 	           1	           1	           1	           1	           1	           1	           1	           1	       5968.0078	       5707.5006	       0.0000000	       0.0000000	      0.32770357	      0.34462295	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.666668	       1.2417778	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1490.8250	       2090.8915	       24.398143	       18.609509	          18	          11	        4389	      1.96639	       79.166667	       74.040000	       0.0000000	       10.392523	       25.000000	       8330.5000	       22.000000	       17.416666	 	           1	           1	           1	           1	           1	           1	           1	           1	       5853.4362	       5633.1722	       0.0000000	       0.0000000	      0.32935366	      0.34717596	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1490.8531	       2170.4843	       24.398490	       20.294224	          18	          12	        4344	      1.94623	       82.500000	       75.230000	       0.0000000	       12.073242	       19.000000	       8314.0000	       16.000000	       16.902723	 	           1	           1	           1	           1	           1	           1	           1	           1	       5996.6507	       5684.2998	       0.0000000	       0.0000000	      0.32821109	      0.34540818	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1490.9606	       2249.9783	       24.400517	       21.976845	          18	          13	        4419	      1.97983	       79.500000	       72.950000	       0.0000000	       10.766502	       4.0000000	       8026.0000	       2.0000000	       16.996155	 	           1	           1	           1	           1	           1	           1	           1	           1	       5867.7576	       5586.3411	       0.0000000	       0.0000000	      0.33043048	      0.34884202	   1	 	       58.666668	       1.2417778	       58.666668	       1.2417778	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1491.0334	       2329.5447	       24.401808	       23.661003	          18	          14	        4347	      1.94758	       86.166667	       79.790000	       0.0000000	       14.382965	       14.000000	       7515.0000	       13.000000	       17.457830	 	           1	           1	           1	           1	           1	           1	           1	           1	       6154.1867	       5880.2173	       0.0000000	       0.0000000	      0.32412553	      0.33908701	   4	 	       58.666668	       1.2417778	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1491.1318	       2409.3746	       24.403643	       25.350735	          18	          15	        4378	      1.96147	       75.666667	       69.490000	       0.0000000	       10.940762	       21.000000	       7096.5000	       29.000000	       17.724697	 	           1	           1	           1	           1	           1	           1	           1	           1	       5703.0609	       5437.6844	       0.0000000	       0.0000000	      0.33405566	      0.35445089	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       58.000002	       1.2276667	       74.666669	       1.5804445	       74.000002	       1.5663334	       74.333336	       1.5733889	           0
       1491.0000	       2488.9914	       24.400605	       27.035957	          18	          16	        4419	      1.97983	       81.833333	       76.181818	       0.0000000	       9.9819872	       4.0000000	       7349.5000	       4.0000000	       16.931034	 	           1	           1	           1	           1	           1	           1	           1	           1	       5968.0078	       5725.1941	       0.0000000	       0.0000000	      0.32732101	      0.34403104	   1	 	       59.000002	       1.2488334	       58.666668	       1.2417778	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1491.0656	       2568.9211	       24.401743	       28.727801	          18	          17	        4408	      1.97491	       84.333333	       77.580000	       0.0000000	       10.860008	       13.000000	       7639.5000	       10.000000	       16.953846	 	           1	           1	           1	           1	           1	           1	           1	           1	       6075.4187	       5785.2661	       0.0000000	       0.0000000	      0.32605018	      0.34206482	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.666669	       1.5804445	       74.666669	       1.5804445	       75.000002	       1.5875000	           0
       1554.4589	       256.55248	       25.750782	      -20.217135	          19	         -12	        4306	      1.92921	       78.166667	       73.550000	       0.0000000	       9.4732234	       10.000000	       7360.5000	       14.000000	       17.293173	 	           1	           1	           1	           1	           1	           1	           1	           1	       5810.4718	       5612.1197	       0.0000000	       0.0000000	      0.32983407	      0.34791926	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1554.4649	       496.36030	       25.750161	      -15.141203	          19	          -9	        4302	      1.92742	       81.166667	       75.320000	       0.0000000	       10.202945	       17.000000	       7024.5000	       20.000000	       17.631147	 	           1	           1	           1	           1	           1	           1	           1	           1	       5939.3649	       5688.1666	       0.0000000	       0.0000000	      0.32812604	      0.34527658	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.666669	       1.5804445	       74.333336	       1.5733889	       74.000002	       1.5663334	           0
       1554.5949	       1133.4649	       25.750926	      -1.6558209	          19	          -1	        4308	      1.93010	       77.166667	       72.170000	       0.0000000	       8.7483484	       24.000000	       7490.0000	       24.000000	       17.728395	 	           1	           1	           1	           1	           1	           1	           1	           1	       5767.5075	       5552.8289	       0.0000000	       0.0000000	      0.33121953	      0.35006284	   1	 	       58.000002	       1.2276667	       58.333335	       1.2347222	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1554.8061	       1453.0627	       25.754399	       5.1089993	          19	           3	        4400	      1.97132	       64.000000	       59.210000	       0.0000000	       12.758707	       22.000000	       8458.0000	       16.000000	       17.391304	 	           1	           1	           1	           1	           1	           1	           0	           1	       5201.8101	       4996.0108	       0.0000000	       0.0000000	      0.34713370	      0.37468524	   0	 	       59.000002	       1.2488334	       60.000002	       1.2700000	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1554.5066	       176.50338	       25.752042	      -21.911507	          19	         -13	        4291	      1.92249	       81.833333	       77.400000	       0.0000000	       7.8072998	       1.0000000	       7216.0000	       1.0000000	       16.503845	 	           1	           1	           1	           1	           1	           1	           1	           1	       5968.0078	       5777.5325	       0.0000000	       0.0000000	      0.32621140	      0.34231427	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1554.4295	       336.34339	       25.749910	      -18.528227	          19	         -11	        4310	      1.93100	       82.666667	       76.430000	       0.0000000	       8.5554430	       16.000000	       7239.5000	       18.000000	       17.883818	 	           1	           1	           1	           1	           1	           1	           1	           1	       6003.8115	       5735.8571	       0.0000000	       0.0000000	      0.32709229	      0.34367718	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.666669	       1.5804445	       74.000002	       1.5663334	           0
       1554.4749	       416.46508	       25.750621	      -16.832318	          19	         -10	        4296	      1.92473	       76.666667	       71.960000	       0.0000000	       8.5883656	       4.0000000	       6876.0000	       4.0000000	       17.047619	 	           1	           1	           1	           1	           1	           1	           1	           1	       5746.0253	       5543.8064	       0.0000000	       0.0000000	      0.33143468	      0.35039572	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.333336	       1.5733889	       74.000002	       1.5663334	           0
       1554.5549	       575.92685	       25.751817	      -13.457044	          19	          -8	        4347	      1.94758	       79.833333	       74.730000	       0.0000000	       9.8709237	       8.0000000	       7224.5000	       8.0000000	       16.980469	 	           1	           1	           1	           1	           1	           1	           1	           1	       5882.0791	       5662.8176	       0.0000000	       0.0000000	      0.32868706	      0.34614459	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.666668	       1.2417778	       74.666669	       1.5804445	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1554.5412	       655.47068	       25.751279	      -11.773366	          19	          -7	        4298	      1.92562	       78.833333	       73.020000	       0.0000000	       8.6710204	       6.0000000	       7347.0000	       6.0000000	       16.789063	 	           1	           1	           1	           1	           1	           1	           1	           1	       5839.1147	       5589.3486	       0.0000000	       0.0000000	      0.33036043	      0.34873364	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1554.6261	       734.96680	       25.752828	      -10.090698	          19	          -6	        4367	      1.95654	       78.000000	       72.780000	       0.0000000	       10.391259	       18.000000	       7367.5000	       9.0000000	       17.329365	 	           1	           1	           1	           1	           1	           1	           1	           1	       5803.3111	       5579.0371	       0.0000000	       0.0000000	      0.33060111	      0.34910603	   1	 	       58.333335	       1.2347222	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1554.5480	       814.50733	       25.750928	      -8.4070905	          19	          -5	        4299	      1.92607	       82.166667	       76.140000	       0.0000000	       10.441727	       7.0000000	       7440.0000	       1.0000000	       17.912500	 	           1	           1	           1	           1	           1	           1	           1	           1	       5982.3293	       5723.3974	       0.0000000	       0.0000000	      0.32735968	      0.34409088	   1	 	       58.333335	       1.2347222	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1554.5365	       894.16862	       25.750435	      -6.7209265	          19	          -4	        4347	      1.94758	       77.333333	       73.590000	       0.0000000	       9.8281985	       19.000000	       7787.5000	       19.000000	       17.670732	 	           1	           1	           1	           1	           1	           1	           1	           1	       5774.6682	       5613.8383	       0.0000000	       0.0000000	      0.32979463	      0.34785824	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1554.5790	       973.66527	       25.751087	      -5.0382473	          19	          -3	        4311	      1.93145	       77.500000	       73.370000	       0.0000000	       8.2191413	       17.000000	       7065.0000	       19.000000	       18.423077	 	           1	           1	           1	           1	           1	           1	           1	           1	       5781.8289	       5604.3861	       0.0000000	       0.0000000	      0.33001205	      0.34819462	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       75.000002	       1.5875000	           0
       1554.5567	       1053.5272	       25.750366	      -3.3478367	          19	          -2	        4302	      1.92742	       81.000000	       76.010000	       0.0000000	       9.5841600	       10.000000	       7130.0000	       9.0000000	       17.139442	 	           1	           1	           1	           1	           1	           1	           1	           1	       5932.2042	       5717.8120	       0.0000000	       0.0000000	      0.32748016	      0.34427728	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1554.6690	       1213.1028	       25.752246	     0.029848024	          19	           0	        4366	      1.95609	       77.833333	       72.450000	       0.0000000	       9.9885146	       47.000000	       7448.0000	       33.000000	       17.394423	 	           1	           1	           1	           1	           1	           1	           1	           1	       5796.1504	       5564.8589	       0.0000000	       0.0000000	      0.33093447	      0.34962179	   1	 	       59.000002	       1.2488334	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       75.000002	       1.5875000	       74.000002	       1.5663334	           0
       1554.5000	       1293.0000	       25.748419	       1.7210040	          19	           1	        4350	      1.94892	       77.666667	       71.536364	       0.0000000	       8.9574873	       0.0000000	       7473.0000	       0.0000000	       17.193676	 	           1	           1	           1	           1	           1	           1	           1	           1	       5788.9897	       5525.6051	       0.0000000	       0.0000000	      0.33187227	      0.35107275	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1554.6887	       1373.0996	       25.752162	       3.4164458	          19	           2	        4378	      1.96147	       69.333333	       63.620000	       0.0000000	       12.343084	       25.000000	       8714.5000	       19.000000	       17.304348	 	           1	           1	           1	           1	           1	           1	           1	           1	       5430.9533	       5185.4836	       0.0000000	       0.0000000	      0.34104027	      0.36525749	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1554.8096	       1532.9621	       25.754223	       6.8002016	          19	           4	        4401	      1.97177	       70.500000	       65.400000	       0.0000000	       11.831746	       18.000000	       12198.000	       14.000000	       17.604000	 	           1	           1	           1	           1	           1	           1	           1	           1	       5481.0784	       5261.9602	       0.0000000	       0.0000000	      0.33879894	      0.36178969	   1	 	       58.000002	       1.2276667	       58.333335	       1.2347222	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1554.7542	       1612.7588	       25.752801	       8.4892316	          19	           5	        4369	      1.95743	       79.666667	       74.460000	       0.0000000	       9.5631104	       47.000000	       7702.0000	       35.000000	       17.133333	 	           1	           1	           1	           1	           1	           1	           1	           1	       5874.9184	       5651.2173	       0.0000000	       0.0000000	      0.32894654	      0.34654607	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       59.000002	       1.2488334	       74.666669	       1.5804445	       74.666669	       1.5804445	       75.000002	       1.5875000	           0
       1554.7012	       1692.5569	       25.751430	       10.178293	          19	           6	        4320	      1.93548	       82.000000	       76.680000	       0.0000000	       8.9409404	       36.000000	       6978.0000	       31.000000	       18.382978	 	           1	           1	           1	           1	           1	           1	           1	           1	       5975.1685	       5746.5981	       0.0000000	       0.0000000	      0.32686329	      0.34332287	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       75.000002	       1.5875000	           0
       1554.8030	       1772.6432	       25.753337	       11.873452	          19	           7	        4341	      1.94489	       79.500000	       74.900000	       0.0000000	       9.9560823	       40.000000	       6850.5000	       19.000000	       17.938017	 	           1	           1	           1	           1	           1	           1	           1	           1	       5867.7576	       5670.1216	       0.0000000	       0.0000000	      0.32852457	      0.34589319	   1	 	       59.000002	       1.2488334	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.666669	       1.5804445	           0
       1554.7897	       1852.3922	       25.752806	       13.561473	          19	           8	        4370	      1.95788	       84.166667	       77.480000	       0.0000000	       11.524295	       34.000000	       7016.5000	       36.000000	       17.480000	 	           1	           1	           1	           1	           1	           1	           1	           1	       6068.2580	       5780.9696	       0.0000000	       0.0000000	      0.32613966	      0.34220327	   1	 	       59.000002	       1.2488334	       58.666668	       1.2417778	       58.000002	       1.2276667	       74.000002	       1.5663334	       75.000002	       1.5875000	       74.000002	       1.5663334	           0
       1554.9587	       1932.0381	       25.756135	       15.247312	          19	           9	        4409	      1.97535	       78.666667	       74.060000	       0.0000000	       10.802416	       11.000000	       7199.5000	       11.000000	       17.089148	 	           1	           1	           1	           1	           1	           1	           1	           1	       5831.9540	       5634.0315	       0.0000000	       0.0000000	      0.32933418	      0.34714582	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       58.333335	       1.2347222	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1554.7859	       2011.3994	       25.752229	       16.927125	          19	          10	        4334	      1.94175	       80.500000	       76.020000	       0.0000000	       9.3116285	       20.000000	       6741.5000	       13.000000	       17.909090	 	           1	           1	           1	           1	           1	           1	           1	           1	       5910.7220	       5718.2417	       0.0000000	       0.0000000	      0.32747087	      0.34426292	   1	 	       58.666668	       1.2417778	       58.000002	       1.2276667	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1554.9132	       2091.0488	       25.754676	       18.613038	          19	          11	        4403	      1.97267	       83.166667	       77.050000	       0.0000000	       11.303604	       12.000000	       7712.5000	       12.000000	       17.403162	 	           1	           1	           1	           1	           1	           1	           1	           1	       6025.2936	       5762.4950	       0.0000000	       0.0000000	      0.32652689	      0.34280238	   1	 	       59.000002	       1.2488334	       58.333335	       1.2347222	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1554.8397	       2170.3860	       25.752872	       20.292342	          19	          12	        4342	      1.94534	       81.166667	       76.310000	       0.0000000	       9.7769360	       12.000000	       7427.0000	       12.000000	       17.508064	 	           1	           1	           1	           1	           1	           1	           1	           1	       5939.3649	       5730.7013	       0.0000000	       0.0000000	      0.32720271	      0.34384801	   1	 	       59.000002	       1.2488334	       58.000002	       1.2276667	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1555.0526	       2250.0687	       25.757131	       21.978960	          19	          13	        4409	      1.97535	       79.833333	       74.150000	       0.0000000	       10.827624	       9.0000000	       7402.0000	       11.000000	       17.089148	 	           1	           1	           1	           1	           1	           1	           1	           1	       5882.0791	       5637.8983	       0.0000000	       0.0000000	      0.32924662	      0.34701035	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       57.666668	       1.2206111	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1554.9801	       2329.5079	       25.755347	       23.660422	          19	          14	        4363	      1.95475	       82.333333	       77.000000	       0.0000000	       9.5966559	       1.0000000	       7085.5000	       1.0000000	       16.845560	 	           1	           1	           1	           1	           1	           1	           1	           1	       5989.4900	       5760.3467	       0.0000000	       0.0000000	      0.32657217	      0.34287245	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1555.0410	       2409.5101	       25.756388	       25.353802	          19	          15	        4362	      1.95430	       75.833333	       70.840000	       0.0000000	       10.646027	       9.0000000	       6473.0000	       9.0000000	       17.039063	 	           1	           1	           1	           1	           1	           1	           1	           1	       5710.2217	       5495.6863	       0.0000000	       0.0000000	      0.33260211	      0.35220196	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1555.0855	       2489.0639	       25.757081	       27.037692	          19	          16	        4410	      1.97580	       81.166667	       76.890000	       0.0000000	       9.5615412	       4.0000000	       6709.0000	       4.0000000	       17.500000	 	           1	           1	           1	           1	           1	           1	           1	           1	       5939.3649	       5755.6207	       0.0000000	       0.0000000	      0.32667199	      0.34302689	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1554.9554	       2568.8875	       25.754079	       28.727290	          19	          17	        4399	      1.97087	       85.166667	       79.620000	       0.0000000	       10.778553	       16.000000	       6869.0000	       15.000000	       17.387352	 	           1	           1	           1	           1	           1	           1	           1	           1	       6111.2224	       5872.9134	       0.0000000	       0.0000000	      0.32427008	      0.33931065	   4	 	       59.000002	       1.2488334	       58.666668	       1.2417778	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1618.3261	       256.99197	       27.102637	      -20.207633	          20	         -12	        4357	      1.95206	       79.333333	       73.440000	       0.0000000	       10.466004	       28.000000	       8369.0000	       31.000000	       17.153543	 	           1	           1	           1	           1	           1	           1	           1	           1	       5860.5969	       5607.3936	       0.0000000	       0.0000000	      0.32994274	      0.34808739	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       74.666669	       1.5804445	           0
       1618.4314	       416.56276	       27.104368	      -16.830051	          20	         -10	        4302	      1.92742	       75.833333	       70.640000	       0.0000000	       8.6054503	       10.000000	       7675.0000	       10.000000	       16.674419	 	           1	           1	           1	           1	           1	           1	           1	           1	       5710.2217	       5487.0934	       0.0000000	       0.0000000	      0.33281419	      0.35253010	   1	 	       58.000002	       1.2276667	       58.666668	       1.2417778	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1618.5000	       176.50000	       27.106568	      -21.911379	          20	         -13	        4292	      1.92294	       84.166667	       78.220000	       0.0000000	       8.7785978	       0.0000000	       7729.0000	       0.0000000	       16.635658	 	           1	           1	           1	           1	           1	           1	           1	           1	       6068.2580	       5812.7633	       0.0000000	       0.0000000	      0.32548249	      0.34118649	   3	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
